ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal
174,100,-118.02333301800,33.86627746460,"6261 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,,6261 Caballero Blvd,Buena Park,90620
175,100,-118.02404472500,33.86621715680,"6270 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1124,6270 Caballero Blvd,Buena Park,90620
176,100,-118.02545120800,33.87331968820,"6280 Artesia Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1004,6280 Artesia Blvd,Buena Park,90620
177,100,-118.02000246800,33.86930002080,"6300 Regio Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1026,6300 Regio Ave,Buena Park,90620
178,100,-118.02000246800,33.86930002080,"6300 Regio Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1026,6300 Regio Ave,Buena Park,90620
179,100,-118.02865250900,33.87037101850,"6300 Valley View St, Buena Park, California, 90620",Buena Park,Orange County,90620,1032,6300 Valley View St,Buena Park,90620
180,100,-118.01427503000,33.86872099890,"6311 Knott Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1021,6311 Knott Ave,Buena Park,90620
181,100,-118.02005125100,33.86807140140,"6363 Regio Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,,6363 Regio Ave,Buena Park,90620
182,100,-118.02175001100,33.87335250330,"6388 Artesia Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1005,6388 Artesia Blvd,Buena Park,90620
183,100,-118.02862795000,33.86717193940,"6400 Valley View St, Buena Park, California, 90620",Buena Park,Orange County,90620,1033,6400 Valley View St,Buena Park,90620
184,100,-118.02163291600,33.86623681240,"6450 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1007,6450 Caballero Blvd,Buena Park,90620
185,100,-118.02446206000,33.86700363080,"6485 Descanso Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,,6485 Descanso Ave,Buena Park,90620
186,100,-118.01915015700,33.86548716110,"6525 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1133,6525 Caballero Blvd,Buena Park,90620
187,100,-118.01859866700,33.86495739870,"6545 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1133,6545 Caballero Blvd,Buena Park,90620
188,100,-118.01141101800,33.86540918330,"6565 Knott Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1158,6565 Knott Ave,Buena Park,90620
189,100,-118.01844770900,33.87214542550,"6570 Altura Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1040,6570 Altura Blvd,Buena Park,90620
190,100,-118.02859551200,33.86515986350,"6600 Valley View St, Buena Park, California, 90620",Buena Park,Orange County,90620,1145,6600 Valley View St,Buena Park,90620
191,100,-118.01832918900,33.85884309370,"6660 Orangethorpe Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1345,6660 Orangethorpe Ave,Buena Park,90620
192,100,-118.01630001400,33.87126700200,"6700 Artesia Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1014,6700 Artesia Blvd,Buena Park,90620
193,100,-118.01334296300,33.87341247590,"6800 Artesia Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1015,6800 Artesia Blvd,Buena Park,90620
194,100,-118.02622100200,33.86046398610,"6800 Valley View St, Buena Park, California, 90620",Buena Park,Orange County,90620,1162,6800 Valley View St,Buena Park,90620
195,100,-118.01335134500,33.86317586710,"6880 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1136,6880 Caballero Blvd,Buena Park,90620
196,100,-118.01461801800,33.85886245590,"6900 Orangethorpe Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1390,6900 Orangethorpe Ave,Buena Park,90620
197,100,-118.02127702100,33.86272521400,"6905 Aragon Cir, Buena Park, California, 90620",Buena Park,Orange County,90620,1118,6905 Aragon Cir,Buena Park,90620
198,100,-118.01097976900,33.87487319010,"7025 Firestone Blvd, Buena Park, California, 90621",Buena Park,Orange County,90621,,7025 Firestone Blvd,Buena Park,90621
199,100,-118.01000252300,33.87660878890,"7220 Cate Dr, Buena Park, California, 90621",Buena Park,Orange County,90621,1882,7220 Cate Dr,Buena Park,90621
200,100,-118.01000545600,33.87662249330,"7221 Cate Dr, Buena Park, California, 90621",Buena Park,Orange County,90621,1883,7221 Cate Dr,Buena Park,90621
201,100,-118.34179513100,34.20112167220,"2980 N San Fernando Blvd, Burbank, California, 91504",Burbank,Los Angeles County,91504,,2980 N San Fernando Blvd,Burbank,91504
202,100,-118.34297496700,34.19923251690,"3000 Winona Ave, Burbank, California, 91504",Burbank,Los Angeles County,91504,,3000 Winona Ave,Burbank,91504
203,100,-118.36039921900,34.19392274350,"4510 W Vanowen St, Burbank, California, 91505",Burbank,Los Angeles County,91505,1135,4510 W Vanowen St,Burbank,91505
204,100,-118.30443092600,34.17250565620,"820 S Flower St, Burbank, California, 91502",Burbank,Los Angeles County,91502,2015,820 S Flower St,Burbank,91502
205,100,-118.32145252200,34.18169741410,"960 Chestnut St, Burbank, California, 91506",Burbank,Los Angeles County,91506,1621,960 Chestnut St,Burbank,91506
206,100,-118.71025579900,34.13856710970,"26801 Agoura Rd, Agoura Hills, California, 91301",Agoura Hills,Los Angeles County,91301,5122,26801 Agoura Rd,Calabasas,91301
207,100,-118.59750746700,34.19068000010,"6633 Canoga Ave, Canoga Park, California, 91303",Canoga Park,Los Angeles County,91303,,6633 Canoga Ave,Canoga Park,91303
208,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91304
209,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91304
210,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91311
211,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91311
212,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91311
213,100,-118.59757058300,34.23248088650,"8901 Canoga Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1512,8901 Canoga Ave,Canoga Park,91304
214,100,-118.27784934000,33.88550693350,"100 W Alondra Blvd, Gardena, California, 90248",Gardena,Los Angeles County,90248,2702,100 W Alondra Blvd,Carson,90248
215,100,-118.25653198100,33.82419251550,"1000 E 223rd St, Carson, California, 90745",Carson,Los Angeles County,90745,4209,1000 E 223rd St,Carson,90745
216,100,-118.25548784700,33.81101553510,"1015 E 236th St, Carson, California, 90745",Carson,Los Angeles County,90745,6236,1015 E 236th St,Carson,90745
217,100,-118.25532456800,33.81400087560,"1021 E 233rd St, Carson, California, 90745",Carson,Los Angeles County,90745,6206,1021 E 233rd St,Carson,90745
218,100,-118.25631740400,33.82025109320,"1031 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4203,1031 Watson Center Rd,Carson,90745
219,100,-118.25557342600,33.82026676730,"1035 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4203,1035 Watson Center Rd,Carson,90745
220,100,-118.25607935800,33.82020205900,"1040 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4202,1040 E Watson Center Rd,Carson,90745
221,100,-118.25612302800,33.81724748010,"1041 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5007,1041 E 230th St,Carson,90745
222,100,-118.25557409700,33.81719526080,"1058 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5006,1058 E 230th St,Carson,90745
223,100,-118.25576813800,33.87535343130,"1065 E Walnut St, Carson, California, 90746",Carson,Los Angeles County,90746,1346,1065 E Walnut St,Carson,90746
224,100,-118.25382269800,33.81365788810,"1071 E 233rd St, Carson, California, 90745",Carson,Los Angeles County,90745,6206,1071 E 233rd St,Carson,90745
225,100,-118.25417968400,33.82027238320,"1111 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4217,1111 E Watson Center Rd,Carson,90745
226,100,-118.25425797100,33.81725753840,"1113 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5009,1113 E 230th St,Carson,90745
227,100,-118.25346915000,33.82419456910,"1118 E 223rd St, Carson, California, 90745",Carson,Los Angeles County,90745,4210,1118 E 223rd St,Carson,90745
228,100,-118.25342807800,33.81720351700,"1130 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5008,1130 E 230th St,Carson,90745
229,100,-118.25412176500,33.82021651780,"1130 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4204,1130 Watson Center Rd,Carson,90745
230,100,-118.25246860200,33.81313292950,"1145 E 233rd St, Carson, California, 90745",Carson,Los Angeles County,90745,6207,1145 E 233rd St,Carson,90745
231,100,-118.25281871400,33.81726721950,"1165 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5009,1165 E 230th St,Carson,90745
232,100,-118.25154198300,33.82023223390,"1220 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4206,1220 Watson Center Rd,Carson,90745
233,100,-118.25078702500,33.81726747090,"1231 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5011,1231 E 230th St,Carson,90745
234,100,-118.25177499900,33.81721248560,"1240 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5010,1240 E 230th St,Carson,90745
235,100,-118.25172931800,33.82028415980,"1241 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4207,1241 Watson Center Rd,Carson,90745
236,100,-118.24777699900,33.82420249000,"1350 E 223rd St, Carson, California, 90745",Carson,Los Angeles County,90745,,1350 E 223rd St,Carson,90745
237,100,-118.24608662100,33.86478858710,"1371 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,4023,1371 Charles Willard St,Carson,90746
238,100,-118.24620547600,33.86472802790,"1380 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,4022,1380 Charles Willard St,Carson,90746
239,100,-118.24521004100,33.85959251960,"1450 Glenn Curtiss St, Carson, California, 90746",Carson,Los Angeles County,90746,4030,1450 Glenn Curtiss St,Carson,90746
240,100,-118.24787540300,33.86223659100,"1460 Beachey Pl, Carson, California, 90746",Carson,Los Angeles County,90746,4002,1460 Beachey Pl,Carson,90746
241,99,-118.24349175100,33.85977331730,"1500 Glenn Curtiss St, Carson, California, 90746",Carson,Los Angeles County,90746,4012,1500 E Glenn Curtiss St,Carson,90746
242,100,-118.24451048800,33.86762749580,"1501 E Victoria St, Carson, California, 90746",Carson,Los Angeles County,90746,2861,1501 E Victoria St,Carson,90746
243,99,-118.24391336100,33.86142166050,"1535 Beachey Pl, Carson, California, 90746",Carson,Los Angeles County,90746,4005,1535 E Beachey Pl,Carson,90746
244,100,-118.24131409700,33.86375568930,"1550 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,,1550 Charles Willard St,Carson,90746
245,100,-118.24322185400,33.80815236080,"1610 E Sepulveda Blvd, Carson, California, 90745",Carson,Los Angeles County,90745,6120,1610 E Sepulveda Blvd,Carson,90745
246,100,-118.26502409300,33.88381267080,"16325 S Avalon Blvd, Gardena, California, 90248",Gardena,Los Angeles County,90248,2909,16325 S Avalon Blvd,Carson,90746
247,100,-118.24031854300,33.86076861300,"1650 E Glenn Curtiss St, Carson, California, 90746",Carson,Los Angeles County,90746,4013,1650 E Glenn Curtiss St,Carson,90746
248,100,-118.23961792000,33.86097715670,"1651 E Glenn Curtiss St, Carson, California, 90746",Carson,Los Angeles County,90746,4014,1651 E Glenn Curtiss St,Carson,90746
249,99,-118.26470249300,33.88180846060,"16525 Avalon Blvd, Carson, California, 90746",Carson,Los Angeles County,90746,1006,16525 S Avalon Blvd,Carson,90746
250,100,-118.26211038900,33.87796783070,"17000 Kingsview Ave, Carson, California, 90746",Carson,Los Angeles County,90746,1230,17000 Kingsview Ave,Carson,90746
251,100,-118.23915135000,33.80809926140,"1710 E Sepulveda Blvd, Carson, California, 90745",Carson,Los Angeles County,90745,6142,1710 E Sepulveda Blvd,Carson,90745
252,99,-118.25823744700,33.87602469600,"17145 Margay Ave, Carson, California, 90746",Carson,Los Angeles County,90746,1209,17145 S Margay Ave,Carson,90746
253,100,-118.23796061700,33.86436320560,"1725 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,4031,1725 Charles Willard St,Carson,90746
254,100,-118.23885689400,33.86708376180,"18055 Harmon Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4033,18055 Harmon Ave,Carson,90746
255,100,-118.24259145100,33.86588100060,"18120 Bishop Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4032,18120 Bishop Ave,Carson,90746
256,100,-118.24852374300,33.86354068940,"18300 Central Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4008,18300 Central Ave,Carson,90746
257,100,-118.23868246700,33.86376700080,"18420 Harmon Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4018,18420 Harmon Ave,Carson,90746
258,100,-118.23543872700,33.86297307920,"18431 S Wilmington Ave, Carson, California, 90746",Carson,Los Angeles County,90746,,18431 S Wilmington Ave,Carson,90746
259,100,-118.27841091200,33.86112147450,"18620 S Broadway St, Gardena, California, 90248",Gardena,Los Angeles County,90248,,18620 S Broadway St,Carson,90248
260,99,-118.24122562000,33.86118797300,"18655 Bishop Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4028,18655 S Bishop Ave,Carson,90746
261,100,-118.23542274500,33.83923476280,"1925 E Dominguez St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1003,1925 E Dominguez St,Carson,90810
262,100,-118.23542701900,33.83550754000,"1981 E 213th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1202,1981 E 213th St,Carson,90810
263,100,-118.23683169000,33.83168274640,"2000 E Carson St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1222,2000 E Carson St,Carson,90810
264,100,-118.23706802800,33.83176749280,"2011 E Carson St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1223,2011 E Carson St,Carson,90810
265,98,-118.22739348600,33.84645686720,"20355 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,,20355 Reeves Ave,Carson,90810
266,100,-118.21178301200,33.84589481350,"20434 S Santa Fe Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1121,20434 S Santa Fe Ave,Carson,90810
267,99,-118.22769102600,33.84525246630,"20444 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1011,20444 Reeves Ave,Carson,90810
268,99,-118.22795312800,33.84464821490,"20488 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1011,20488 Reeves Ave,Carson,90810
269,99,-118.22799310900,33.84465513000,"20499 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1011,20499 Reeves Ave,Carson,90810
270,100,-118.22049868200,33.84581681990,"20500 S Alameda St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1103,20500 S Alameda St,Carson,90810
271,100,-118.21874703200,33.84376400800,"20600 S Alameda St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1105,20600 S Alameda St,Carson,90810
272,100,-118.22409401600,33.84427413060,"20633 S Fordyce Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1019,20633 S Fordyce Ave,Carson,90810
273,100,-118.22454647100,33.84315749340,"20639 S Fordyce Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1019,20639 S Fordyce Ave,Carson,90810
274,100,-118.22455300900,33.84295477710,"20642 S Fordyce Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1018,20642 S Fordyce Ave,Carson,90810
275,100,-118.21268926300,33.84342613340,"20801 S Santa Fe Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1130,20801 S Santa Fe Ave,Carson,90810
276,100,-118.21268926300,33.84342613340,"20821 S Santa Fe Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1130,20821 S Santa Fe Ave,Carson,90810
277,100,-118.22753931300,33.84032604460,"20943 S Maciel Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1027,20943 S Maciel Ave,Carson,90810
278,99,-118.27979193000,33.83905945520,"21023 Main St, Carson, California, 90745",Carson,Los Angeles County,90745,1246,21023 S Main St,Carson,90745
279,100,-118.23401902700,33.83686700080,"21136 S Wilmington Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1248,21136 S Wilmington Ave,Carson,90810
280,100,-118.23519408600,33.82789916070,"2116 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1605,2116 E 220th St,Carson,90810
281,99,-118.27966351900,33.83761885750,"21175 Main St, Carson, California, 90745",Carson,Los Angeles County,90745,1500,21175 S Main St,Carson,90745
282,100,-118.23184258200,33.83917613130,"2132 E Dominguez St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1022,2132 E Dominguez St,Carson,90810
283,100,-118.23503357300,33.82794915880,"2155 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1606,2155 E 220th St,Carson,90810
284,96,-118.23054774600,33.83089598450,"21750 Arnold Center Rd, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1645,21750 S Arnold Center Dr,Carson,90810
285,100,-118.24016422000,33.82969129540,"21900 S Wilmington Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1634,21900 S Wilmington Ave,Carson,90810
