ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal,walk,bike,transit
156,100,-117.85275581000,33.91337406280,"3172 E Nasa St, Brea, California, 92821",Brea,Orange County,92821,,3172 Nasa St,Brea,92821,35,43,0
177,100,-118.02000246800,33.86930002080,"6300 Regio Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1026,6300 Regio Ave,Buena Park,90620,24,47,25
185,100,-118.02446206000,33.86700363080,"6485 Descanso Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,,6485 Descanso Ave,Buena Park,90620,31,47,22
181,100,-118.02005125100,33.86807140140,"6363 Regio Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,,6363 Regio Ave,Buena Park,90620,27,47,24
147,100,-117.90679531100,33.92223236800,"200 N Berry St, Brea, California, 92821",Brea,Orange County,92821,3903,200 N Berry St,Brea,92821,56,71,0
165,100,-118.01142157900,33.87933944530,"5600 Knott Ave, Buena Park, California, 90621",Buena Park,Orange County,90621,1808,5600 Knott Ave,Buena Park,90621,18,39,32
198,100,-118.01097976900,33.87487319010,"7025 Firestone Blvd, Buena Park, California, 90621",Buena Park,Orange County,90621,,7025 Firestone Blvd,Buena Park,90621,25,44,32
62,100,-117.84540507800,33.86168040980,"3454 E Miraloma Ave, Anaheim, California, 92806",Anaheim,Orange County,92806,2101,3454 E Miraloma Ave,Anaheim,92806,27,49,37
179,100,-118.02865250900,33.87037101850,"6300 Valley View St, Buena Park, California, 90620",Buena Park,Orange County,90620,1032,6300 Valley View St,Buena Park,90620,22,47,20
120,100,-118.16358825800,33.98929628160,"5630 Rickenbacker Rd, Bell Gardens, California, 90201",Bell Gardens,Los Angeles County,90201,6412,5630 Rickenbacker Rd,Bell,90201,34,40,0
205,100,-118.32145252200,34.18169741410,"960 Chestnut St, Burbank, California, 91506",Burbank,Los Angeles County,91506,1621,960 Chestnut St,Burbank,91506,69,61,51
204,100,-118.30443092600,34.17250565620,"820 S Flower St, Burbank, California, 91502",Burbank,Los Angeles County,91502,2015,820 S Flower St,Burbank,91502,81,64,50
263,100,-118.23683169000,33.83168274640,"2000 E Carson St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1222,2000 E Carson St,Carson,90810,46,39,0
270,100,-118.22049868200,33.84581681990,"20500 S Alameda St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1103,20500 S Alameda St,Carson,90810,27,40,48
133,100,-117.40370803400,34.06603598690,"18298 Slover Ave, Bloomington, California, 92316",Bloomington,San Bernardino County,92316,2365,18298 Slover Ave,Bloomington,92316,23,35,0
207,100,-118.59750746700,34.19068000010,"6633 Canoga Ave, Canoga Park, California, 91303",Canoga Park,Los Angeles County,91303,,6633 Canoga Ave,Canoga Park,91303,65,83,57
51,100,-117.88648704900,33.81449821580,"2121 E Winston Rd, Anaheim, California, 92806",Anaheim,Orange County,92806,5535,2121 E Winston Rd,Anaheim,92806,41,44,39
220,100,-118.25607935800,33.82020205900,"1040 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4202,1040 E Watson Center Rd,Carson,90745,31,37,0
267,99,-118.22769102600,33.84525246630,"20444 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1011,20444 Reeves Ave,Carson,90810,20,35,0
250,100,-118.26211038900,33.87796783070,"17000 Kingsview Ave, Carson, California, 90746",Carson,Los Angeles County,90746,1230,17000 Kingsview Ave,Carson,90746,40,39,0
240,100,-118.24787540300,33.86223659100,"1460 Beachey Pl, Carson, California, 90746",Carson,Los Angeles County,90746,4002,1460 Beachey Pl,Carson,90746,20,41,0
218,100,-118.25631740400,33.82025109320,"1031 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4203,1031 Watson Center Rd,Carson,90745,41,39,0
157,100,-117.85237236800,33.91560869470,"3200 Enterprise St, Brea, California, 92821",Brea,Orange County,92821,6238,3200 Enterprise St,Brea,92821,29,40,0
225,100,-118.25417968400,33.82027238320,"1111 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4217,1111 E Watson Center Rd,Carson,90745,34,37,0
142,100,-117.91562246100,33.92006099410,"100 S Puente St, Brea, California, 92821",Brea,Orange County,92821,3813,100 S Puente St,Brea,92821,58,48,0
209,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91304,55,48,46
138,97,-117.37111701500,34.04074095380,"3350 Enterprise Dr, Bloomington, California, 92316",Bloomington,San Bernardino County,92316,3538,3350 S Enterprise Ave,Bloomington,92316,8,28,0
192,100,-118.01630001400,33.87126700200,"6700 Artesia Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1014,6700 Artesia Blvd,Buena Park,90620,30,53,27
260,99,-118.24122562000,33.86118797300,"18655 Bishop Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4028,18655 S Bishop Ave,Carson,90746,18,41,0
122,100,-118.15900074200,33.99130172280,"5991 Bandini Blvd, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,,5991 Bandini Blvd,Bell,90040,41,39,39
269,99,-118.22799310900,33.84465513000,"20499 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1011,20499 Reeves Ave,Carson,90810,19,35,0
261,100,-118.23542274500,33.83923476280,"1925 E Dominguez St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1003,1925 E Dominguez St,Carson,90810,30,36,0
183,100,-118.02862795000,33.86717193940,"6400 Valley View St, Buena Park, California, 90620",Buena Park,Orange County,90620,1033,6400 Valley View St,Buena Park,90620,34,49,20
168,100,-118.01148008500,33.87187624060,"6101 Knott Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1031,6101 Knott Ave,Buena Park,90620,35,56,28
244,100,-118.24131409700,33.86375568930,"1550 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,,1550 Charles Willard St,Carson,90746,19,41,0
251,100,-118.23915135000,33.80809926140,"1710 E Sepulveda Blvd, Carson, California, 90745",Carson,Los Angeles County,90745,6142,1710 E Sepulveda Blvd,Carson,90745,5,27,0
186,100,-118.01915015700,33.86548716110,"6525 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1133,6525 Caballero Blvd,Buena Park,90620,30,49,24
223,100,-118.25576813800,33.87535343130,"1065 E Walnut St, Carson, California, 90746",Carson,Los Angeles County,90746,1346,1065 E Walnut St,Carson,90746,51,45,0
81,100,-118.00051094800,34.08870742460,"12321 Lower Azusa Rd, Arcadia, California, 91006",Arcadia,Los Angeles County,91006,5889,12321 Lower Azusa Rd,Arcadia,91006,17,41,0
125,99,-118.16390466300,33.95384003530,"8457 Eastern Ave, Bell Gardens, California, 90201",Bell Gardens,Los Angeles County,90201,7137,8457 S Eastern Ave,Bell Gardens,90201,67,66,0
249,99,-118.26470249300,33.88180846060,"16525 Avalon Blvd, Carson, California, 90746",Carson,Los Angeles County,90746,1006,16525 S Avalon Blvd,Carson,90746,46,42,0
234,100,-118.25177499900,33.81721248560,"1240 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5010,1240 E 230th St,Carson,90745,13,29,0
231,100,-118.25281871400,33.81726721950,"1165 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5009,1165 E 230th St,Carson,90745,16,30,0
230,100,-118.25246860200,33.81313292950,"1145 E 233rd St, Carson, California, 90745",Carson,Los Angeles County,90745,6207,1145 E 233rd St,Carson,90745,7,29,0
214,100,-118.27784934000,33.88550693350,"100 W Alondra Blvd, Gardena, California, 90248",Gardena,Los Angeles County,90248,2702,100 W Alondra Blvd,Carson,90248,48,45,41
206,100,-118.71025579900,34.13856710970,"26801 Agoura Rd, Agoura Hills, California, 91301",Agoura Hills,Los Angeles County,91301,5122,26801 Agoura Rd,Calabasas,91301,64,19,0
208,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91304,55,48,46
221,100,-118.25612302800,33.81724748010,"1041 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5007,1041 E 230th St,Carson,90745,24,32,0
253,100,-118.23796061700,33.86436320560,"1725 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,4031,1725 Charles Willard St,Carson,90746,23,43,0
136,100,-117.38327328900,34.04172452820,"3255 S Cactus Ave, Bloomington, California, 92316",Bloomington,San Bernardino County,92316,3404,3255 S Cactus Ave,Bloomington,92316,38,0,0
202,100,-118.34297496700,34.19923251690,"3000 Winona Ave, Burbank, California, 91504",Burbank,Los Angeles County,91504,,3000 Winona Ave,Burbank,91504,47,50,43
224,100,-118.25382269800,33.81365788810,"1071 E 233rd St, Carson, California, 90745",Carson,Los Angeles County,90745,6206,1071 E 233rd St,Carson,90745,8,28,0
264,100,-118.23706802800,33.83176749280,"2011 E Carson St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1223,2011 E Carson St,Carson,90810,46,42,0
217,100,-118.25532456800,33.81400087560,"1021 E 233rd St, Carson, California, 90745",Carson,Los Angeles County,90745,6206,1021 E 233rd St,Carson,90745,11,28,0
210,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91311,55,48,46
172,100,-118.02508232100,33.86620978070,"6250 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1124,6250 Caballero Blvd,Buena Park,90620,30,46,22
184,100,-118.02163291600,33.86623681240,"6450 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1007,6450 Caballero Blvd,Buena Park,90620,28,47,23
226,100,-118.25425797100,33.81725753840,"1113 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5009,1113 E 230th St,Carson,90745,17,31,0
227,100,-118.25346915000,33.82419456910,"1118 E 223rd St, Carson, California, 90745",Carson,Los Angeles County,90745,4210,1118 E 223rd St,Carson,90745,46,41,0
201,100,-118.34179513100,34.20112167220,"2980 N San Fernando Blvd, Burbank, California, 91504",Burbank,Los Angeles County,91504,,2980 N San Fernando Blvd,Burbank,91504,44,58,41
245,100,-118.24322185400,33.80815236080,"1610 E Sepulveda Blvd, Carson, California, 90745",Carson,Los Angeles County,90745,6120,1610 E Sepulveda Blvd,Carson,90745,6,27,0
228,100,-118.25342807800,33.81720351700,"1130 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5008,1130 E 230th St,Carson,90745,17,29,0
246,100,-118.26502409300,33.88381267080,"16325 S Avalon Blvd, Gardena, California, 90248",Gardena,Los Angeles County,90248,2909,16325 S Avalon Blvd,Carson,90746,43,43,46
219,100,-118.25557342600,33.82026676730,"1035 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4203,1035 Watson Center Rd,Carson,90745,28,37,0
213,100,-118.59757058300,34.23248088650,"8901 Canoga Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1512,8901 Canoga Ave,Canoga Park,91304,63,72,49
277,100,-118.22753931300,33.84032604460,"20943 S Maciel Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1027,20943 S Maciel Ave,Carson,90810,11,31,0
216,100,-118.25548784700,33.81101553510,"1015 E 236th St, Carson, California, 90745",Carson,Los Angeles County,90745,6236,1015 E 236th St,Carson,90745,24,33,0
212,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91311,55,48,46
175,100,-118.02404472500,33.86621715680,"6270 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1124,6270 Caballero Blvd,Buena Park,90620,30,46,22
232,100,-118.25154198300,33.82023223390,"1220 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4206,1220 Watson Center Rd,Carson,90745,23,35,0
235,100,-118.25172931800,33.82028415980,"1241 E Watson Center Rd, Carson, California, 90745",Carson,Los Angeles County,90745,4207,1241 Watson Center Rd,Carson,90745,33,39,0
167,100,-118.00897255400,33.87990220630,"5650 Dolly Ave, Buena Park, California, 90621",Buena Park,Orange County,90621,,5650 Dolly Ave,Buena Park,90621,13,40,34
196,100,-118.01461801800,33.85886245590,"6900 Orangethorpe Ave, Buena Park, California, 90620",Buena Park,Orange County,90620,1390,6900 Orangethorpe Ave,Buena Park,90620,50,53,31
211,100,-118.58848250400,34.23186900760,"8900 de Soto Ave, Canoga Park, California, 91304",Canoga Park,Los Angeles County,91304,1967,8900 De Soto Ave,Canoga Park,91311,55,48,46
148,100,-117.90973400600,33.92353898100,"200 N Puente St, Brea, California, 92821",Brea,Orange County,92821,,200 N Puente St,Brea,92821,48,45,0
299,100,-118.23214231900,33.82788604300,"2270 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1638,2270 E 220th St,Carson,90810,16,28,0
243,99,-118.24391336100,33.86142166050,"1535 Beachey Pl, Carson, California, 90746",Carson,Los Angeles County,90746,4005,1535 E Beachey Pl,Carson,90746,20,42,0
292,100,-118.23131502500,33.83171246570,"2230 E Carson St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1226,2230 E Carson St,Carson,90810,26,37,0
266,100,-118.21178301200,33.84589481350,"20434 S Santa Fe Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1121,20434 S Santa Fe Ave,Carson,90810,41,52,0
187,100,-118.01859866700,33.86495739870,"6545 Caballero Blvd, Buena Park, California, 90620",Buena Park,Orange County,90620,1133,6545 Caballero Blvd,Buena Park,90620,30,52,24
242,100,-118.24451048800,33.86762749580,"1501 E Victoria St, Carson, California, 90746",Carson,Los Angeles County,90746,2861,1501 E Victoria St,Carson,90746,34,40,0
158,100,-117.85126998000,33.91831248720,"3300 E Birch St, Brea, California, 92821",Brea,Orange County,92821,6254,3300 E Birch St,Brea,92821,18,34,0
271,100,-118.21874703200,33.84376400800,"20600 S Alameda St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1105,20600 S Alameda St,Carson,90810,16,38,0
241,99,-118.24349175100,33.85977331730,"1500 Glenn Curtiss St, Carson, California, 90746",Carson,Los Angeles County,90746,4012,1500 E Glenn Curtiss St,Carson,90746,21,37,0
247,100,-118.24031854300,33.86076861300,"1650 E Glenn Curtiss St, Carson, California, 90746",Carson,Los Angeles County,90746,4013,1650 E Glenn Curtiss St,Carson,90746,16,34,0
280,100,-118.23519408600,33.82789916070,"2116 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1605,2116 E 220th St,Carson,90810,15,34,0
286,100,-118.23057088000,33.82906914870,"21906 Arnold Center Rd, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1646,21906 Arnold Center Rd,Carson,90810,26,35,0
203,100,-118.36039921900,34.19392274350,"4510 W Vanowen St, Burbank, California, 91505",Burbank,Los Angeles County,91505,1135,4510 W Vanowen St,Burbank,91505,58,46,46
238,100,-118.24620547600,33.86472802790,"1380 Charles Willard St, Carson, California, 90746",Carson,Los Angeles County,90746,4022,1380 Charles Willard St,Carson,90746,34,35,0
295,100,-118.23414400100,33.82792744960,"2255 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1639,2255 E 220th St,Carson,90810,16,33,34
215,100,-118.25653198100,33.82419251550,"1000 E 223rd St, Carson, California, 90745",Carson,Los Angeles County,90745,4209,1000 E 223rd St,Carson,90745,53,44,0
272,100,-118.22409401600,33.84427413060,"20633 S Fordyce Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1019,20633 S Fordyce Ave,Carson,90810,18,35,0
222,100,-118.25557409700,33.81719526080,"1058 E 230th St, Carson, California, 90745",Carson,Los Angeles County,90745,5006,1058 E 230th St,Carson,90745,20,30,0
294,100,-118.23352466300,33.82787405690,"2250 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1638,2250 E 220th St,Carson,90810,14,27,0
197,100,-118.02127702100,33.86272521400,"6905 Aragon Cir, Buena Park, California, 90620",Buena Park,Orange County,90620,1118,6905 Aragon Cir,Buena Park,90620,40,0,30
265,98,-118.22739348600,33.84645686720,"20355 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,,20355 Reeves Ave,Carson,90810,23,38,0
285,100,-118.24016422000,33.82969129540,"21900 S Wilmington Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1634,21900 S Wilmington Ave,Carson,90810,46,42,0
283,100,-118.23503357300,33.82794915880,"2155 E 220th St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1606,2155 E 220th St,Carson,90810,19,33,34
162,100,-117.88664714300,33.92507110910,"630 E Lambert Rd, Brea, California, 92821",Brea,Orange County,92821,4119,630 E Lambert Rd,Brea,92821,52,66,0
296,100,-118.25059248100,33.82193799310,"22560 Lucerne St, Carson, California, 90745",Carson,Los Angeles County,90745,4303,22560 Lucerne St,Carson,90745,34,35,0
281,99,-118.27966351900,33.83761885750,"21175 Main St, Carson, California, 90745",Carson,Los Angeles County,90745,1500,21175 S Main St,Carson,90745,58,55,0
275,100,-118.21268926300,33.84342613340,"20801 S Santa Fe Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1130,20801 S Santa Fe Ave,Carson,90810,41,45,0
256,100,-118.24852374300,33.86354068940,"18300 Central Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4008,18300 Central Ave,Carson,90746,41,42,0
200,100,-118.01000545600,33.87662249330,"7221 Cate Dr, Buena Park, California, 90621",Buena Park,Orange County,90621,1883,7221 Cate Dr,Buena Park,90621,25,48,34
255,100,-118.24259145100,33.86588100060,"18120 Bishop Ave, Carson, California, 90746",Carson,Los Angeles County,90746,4032,18120 Bishop Ave,Carson,90746,19,41,0
293,100,-118.24407194700,33.82240670910,"22351 Wilmington Ave, Carson, California, 90745",Carson,Los Angeles County,90745,4309,22351 Wilmington Ave,Carson,90745,27,29,0
268,99,-118.22795312800,33.84464821490,"20488 S Reeves Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1011,20488 Reeves Ave,Carson,90810,14,32,0
274,100,-118.22455300900,33.84295477710,"20642 S Fordyce Ave, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1018,20642 S Fordyce Ave,Carson,90810,20,36,37
166,100,-117.99534316100,33.87954186830,"5609 River Way, Buena Park, California, 90621",Buena Park,Orange County,90621,1709,5609 River Way,Buena Park,90621,66,48,40
284,96,-118.23054774600,33.83089598450,"21750 Arnold Center Rd, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1645,21750 S Arnold Center Dr,Carson,90810,34,37,0
